Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[2]	[[443.05, 1278.8291594022546]]	1	0.8666666666666667	0.8666666666666667	1	231.90074939392002	19970	19574	0.2	231.90074939392002	13	15	13	15	0
[3, 4, 0]	['23', '2', '4']	1	0.3333333333333333	0.3333333333333333	1	321.12	19975	19578	0.6	321.12	2	6	2	6	0
[2]	[[54.724999999999966, 507.27500000000003]]	0	0.9768041237113402	0.9768041237113402	2	310.2243033453241	19989	19588	0.2	633.7199349426724	379	388	379	388	0
[3]	['22']	1	0.05982905982905983	0.05982905982905983	1	313.908638464306	19915	19621	0.2	4531.901555931853	7	117	7	117	0
[2, 1]	[[360.4219217473817, 409.5958726687889], '2']	0	0.9285714285714286	0.9285714285714286	1	272.13635688874194	19901	19631	0.4	272.13635688874194	26	28	26	28	0
[2]	[[835.91, 1172.09]]	1	1.0	1.0	1	218.0	19915	19640	0.2	218.0	4	4	4	4	0
[2]	[[-124.30000000000001, 503.08500000000004]]	0	0.9737609329446064	0.9737609329446064	2	310.2243036728219	19989	19646	0.2	633.7199362219606	334	343	334	343	0
[2, 1, 3]	[[22.891870956300217, 50.561438867316625], '2', '23']	0	1.0	1.0	1	341.5	19660	19660	0.6	341.5	2	2	2	2	0
[2]	[[145.98, 508.02]]	0	0.9666666666666667	0.9666666666666667	1	308.998877293537	19976	19676	0.2	313.68574577115163	232	240	232	240	0
[2]	[[-124.30000000000001, 779.5500000000001]]	0	0.9589905362776026	0.9589905362776026	1	310.22429910175407	19989	19676	0.2	316.85995918311335	304	317	304	317	0
[3, 2]	['23', [-124.30000000000001, 678.9449999999999]]	1	0.06060606060606061	0.06060606060606061	1	317.2878283629826	19996	19694	0.4	4570.000841303018	6	99	6	99	0
[2]	[[169.52000000000004, 1100.48]]	1	0.06	0.06	1	308.7252801733613	19996	19705	0.2	4521.351539157191	12	200	12	200	0
[3, 2, 1]	['23', [237.655, 516.2225834823769], '2']	1	0.125	0.125	1	306.806578307072	19996	19722	0.6	306.806578307072	2	16	2	16	0
[4, 0]	['0', '5']	0	1.0	1.0	1	327.41030824345603	19926	19725	0.4	327.41030824345603	17	17	17	17	0
[3]	['21']	1	0.04395604395604396	0.04395604395604396	2	289.6919213855295	19970	19738	0.2	22879.272040265812	4	91	4	91	0
[3, 2, 4, 1]	['23', [74.03000000000003, 485.41499999999996], '2', '2']	1	0.125	0.125	2	327.678840479744	19996	19742	0.8	655.357680959488	2	16	2	16	0
[2]	[[101.26000000000002, 566.74]]	0	0.972972972972973	0.972972972972973	1	311.0629352758831	19976	19744	0.2	316.91083636856735	216	222	216	222	0
[2]	[[38.19, 477.81]]	0	0.9744897959183674	0.9744897959183674	2	310.22430367198996	19989	19796	0.2	633.7199362187107	191	196	191	196	0
[2, 4]	[[246.345, 437.70700908337966], '0']	0	1.0	1.0	1	312.5	19817	19817	0.4	312.5	2	2	2	2	0
[2, 0, 4]	[[237.655, 823.97], '4', '2']	1	0.0	0.0	1	327.0	19845	19845	0.6	327.0	0	1	0	1	0
[2]	[[-124.30000000000001, 392.11]]	0	0.9776119402985075	0.9776119402985075	4	313.6763991696108	19989	19852	0.2	1294.4093685125845	131	134	131	134	0
[2]	[[746.005, 1301.995]]	1	1.0	1.0	1	186.66666666666666	19970	19865	0.2	186.66666666666666	3	3	3	3	0
[2]	[[-103.92500000000001, 477.925]]	0	0.9649122807017544	0.9649122807017544	1	310.22430367264707	19989	19881	0.2	316.85996811063876	110	114	110	114	0
[2]	[[-124.30000000000001, 462.7179441467827]]	0	0.9574468085106383	0.9574468085106383	1	310.2243036826525	19989	19901	0.2	316.8599681301807	90	94	90	94	0
[2]	[[90.47000000000003, 633.53]]	0	0.9431818181818182	0.9431818181818182	1	311.11801672230746	19976	19901	0.2	316.9969011286054	83	88	83	88	0
[2]	[[955.355, 134.3]]	1	0.1	1.0	1	183.39307835097011	19903	19903	0.2	183.39307835097011	0	0	0	0	0
[2]	[[550.4949999999999, 1287.505]]	1	1.0	1.0	1	248.5	19970	19915	0.2	248.5	2	2	2	2	0
[2, 4]	[[823.6463174421929, 1296.02], '1']	1	0.1	1.0	1	230.78169659131012	19933	19933	0.4	230.78169659131012	0	0	0	0	0
[2]	[[-62.670000000000016, 428.67]]	1	0.075	0.075	1	310.22172942593744	19996	19958	0.2	3418.399098888824	3	40	3	40	0
[2, 3]	[[169.52000000000004, 1100.48], '21']	1	0.09090909090909091	0.09090909090909091	1	286.8817664	19970	19958	0.4	287.102208	1	11	1	11	0
[2]	[[480.82, 1153.18]]	1	0.1	1.0	2	237.36201994222674	19970	19970	0.2	474.7240398844535	0	0	0	0	0
[3, 1, 2]	['23', '2', [87.58500000000001, 488.41499999999996]]	1	0.1111111111111111	0.1111111111111111	1	322.26879999999994	19996	19977	0.6	322.26879999999994	1	9	1	9	0
[2]	[[-124.30000000000001, 372.855]]	0	1.0	1.0	1	316.09184	19989	19989	0.2	328.32	9	9	9	9	0
